id,wegklasse,hoogteniveau,straatnaam,indicatie_voet_fiets,indicatie_brug,indicatie_tunnel,indicatie_ov_bus,indicatie_spoor,indicatie_toegankelijkheid,type_veer_route,minimum_breedte,maximum_breedte,gewogen_gemiddelde_breedte,weight,maximum_snelheid,start_node_id,end_node_id,datum_extractie,geometrie,geometrie_epsg_4326
571887,osm_platform,0,,True,False,False,False,False,False,,,,,12.12,0.0,366618,366634,2023-07-25,"SRID=28992;LINESTRING(117651.460588724 489116.596796998,117663.575790638 489116.515747062)","[(52.38863100415144, 4.838569801176816), (52.388631099999735, 4.838747769667927)]"
571888,osm_platform,0,,True,False,False,False,False,False,,,,,41.43,0.0,590287,590258,2023-07-25,"SRID=28992;LINESTRING(118946.311189837 487842.246428012,118944.387878065 487852.085519387,118938.372834181 487882.910307623)","[(52.37726470414472, 4.857726601195392), (52.37735300414475, 4.857697301195355), (52.377629638937314, 4.85760566066624)]"
571889,osm_platform,0,,True,False,False,False,False,False,,,,,1.87,0.0,366634,366666,2023-07-25,"SRID=28992;LINESTRING(117663.575790638 489116.515747062,117665.44907446 489116.503214912)","[(52.388631099999735, 4.838747769667927), (52.388631114796134, 4.8387752876159995)]"
571890,osm_platform,0,,True,False,False,False,False,False,,,,,5.26,0.0,590258,590259,2023-07-25,"SRID=28992;LINESTRING(118938.372834181 487882.910307623,118937.36468619 487888.076678633)","[(52.377629638937314, 4.85760566066624), (52.377676004144945, 4.857590301195275)]"
571891,osm_platform,0,,True,False,False,False,False,False,,,,,45.23,0.0,349459,349692,2023-07-25,"SRID=28992;LINESTRING(116765.937048303 488250.560888228,116776.614389961 488248.019104619,116809.756311494 488239.341976697)","[(52.38078680414682, 4.825661001163542), (52.38076470414684, 4.825818101163694), (52.38068902757537, 4.826305820051176)]"
571893,osm_platform,0,,True,False,False,False,False,False,,,,,3.3,0.0,366666,366671,2023-07-25,"SRID=28992;LINESTRING(117665.44907446 489116.503214912,117668.748121421 489116.481144496)","[(52.388631114796134, 4.8387752876159995), (52.388631140838605, 4.8388237495746615)]"
571895,osm_platform,0,,True,False,False,False,False,False,,,,,19.39,0.0,349692,349713,2023-07-25,"SRID=28992;LINESTRING(116809.756311494 488239.341976697,116828.510083349 488234.431915062)","[(52.38068902757537, 4.826305820051176), (52.38064620414677, 4.8265818011644575)]"
571896,osm_platform,0,,True,False,False,False,False,False,,,,,3.96,0.0,366671,366691,2023-07-25,"SRID=28992;LINESTRING(117668.748121421 489116.481144496,117672.707403684 489116.454657147)","[(52.388631140838605, 4.8388237495746615), (52.38863117206678, 4.83888191018171)]"
571897,osm_platform,0,,True,False,False,True,False,False,,,,,12.94,0.0,384535,384554,2023-07-25,"SRID=28992;LINESTRING(118473.286218722 488031.132699749,118483.094227969 488034.24239653,118485.626765281 488035.02924543)","[(52.378931004145706, 4.850759601188508), (52.37895960414573, 4.850903301188651), (52.37896684417667, 4.850940407911377)]"
571902,osm_platform,0,,True,False,False,False,False,False,,,,,2.52,0.0,366691,366693,2023-07-25,"SRID=28992;LINESTRING(117672.707403684 489116.454657147,117675.229379976 489116.437785285)","[(52.38863117206678, 4.83888191018171), (52.38863119194353, 4.8389189572177)]"
571905,osm_platform,0,,True,False,False,True,False,False,,,,,43.54,0.0,384554,384637,2023-07-25,"SRID=28992;LINESTRING(118485.626765281 488035.02924543,118527.204145098 488047.9471659)","[(52.37896684417667, 4.850940407911377), (52.37908570414581, 4.851549601189314)]"
571906,osm_platform,0,,True,False,False,False,False,False,,,,,4.93,0.0,366693,366730,2023-07-25,"SRID=28992;LINESTRING(117675.229379976 489116.437785285,117680.155245448 489116.404831556)","[(52.38863119194353, 4.8389189572177), (52.388631230732926, 4.838991316627484)]"
571907,osm_platform,0,,True,False,False,True,False,False,,,,,56.34,0.0,384536,386398,2023-07-25,"SRID=28992;LINESTRING(118476.018260376 488023.056602185,118524.117649735 488039.402270996,118529.387142833 488041.121369271)","[(52.37885860414568, 4.85080060118855), (52.3790087041458, 4.851505201189259), (52.37902450414578, 4.851582401189331)]"
571909,osm_platform,0,,True,False,False,False,False,False,,,,,3.19,0.0,366730,366732,2023-07-25,"SRID=28992;LINESTRING(117680.155245448 489116.404831556,117683.348715222 489116.383467444)","[(52.388631230732926, 4.838991316627484), (52.38863125585669, 4.839038227691152)]"
571911,osm_platform,0,,True,False,False,True,False,False,,,,,70.13,0.0,387708,387938,2023-07-25,"SRID=28992;LINESTRING(118675.847720879 488287.970503255,118690.484993556 488273.820617985,118726.373582523 488239.341431637)","[(52.38125270414709, 4.853706601191572), (52.38112650414703, 4.853923101191781), (52.380819004146844, 4.854453901192287)]"
571913,osm_platform,0,,True,False,False,False,False,False,,,,,6.15,0.0,366732,366752,2023-07-25,"SRID=28992;LINESTRING(117683.348715222 489116.383467444,117689.494081069 489116.342355335)","[(52.38863125585669, 4.839038227691152), (52.388631304151446, 4.839128501177364)]"
571915,osm_platform,0,,True,False,False,False,False,False,,,,,23.54,0.0,366609,366630,2023-07-25,"SRID=28992;LINESTRING(117638.501372847 489107.993668515,117646.493589284 489107.966522175,117662.042596945 489107.948945008)","[(52.388552804151416, 4.838380401176612), (52.38855310415138, 4.838497801176741), (52.388554004151366, 4.83872620117697)]"
571917,osm_platform,0,,True,False,False,False,False,False,,,,,68.56,0.0,366811,366834,2023-07-25,"SRID=28992;LINESTRING(117702.436388986 489013.776527446,117702.5209799 489082.338001862)","[(52.387710404150894, 4.839330001177533), (52.38832658561334, 4.83932362918758)]"
571920,osm_platform,0,,True,False,False,False,False,False,,,,,3.53,0.0,366834,366836,2023-07-25,"SRID=28992;LINESTRING(117702.5209799 489082.338001862,117702.5253343 489085.867270442)","[(52.38832658561334, 4.83932362918758), (52.38835830415128, 4.839323301177552)]"
571922,osm_platform,0,,True,False,False,False,False,False,,,,,2.5,0.0,387669,387670,2023-07-25,"SRID=28992;LINESTRING(118772.387306614 488187.657496636,118774.149967551 488185.87885178)","[(52.38035754687407, 4.855135249646278), (52.38034167808805, 4.855161328277435)]"
571923,osm_platform,0,,True,False,False,False,False,False,,,,,5.37,0.0,366836,366882,2023-07-25,"SRID=28992;LINESTRING(117702.5253343 489085.867270442,117702.518314977 489091.241633777)","[(52.38835830415128, 4.839323301177552), (52.38840660415129, 4.839322601177552)]"
571935,osm_platform,0,,True,False,False,False,False,False,,,,,15.82,0.0,387670,590727,2023-07-25,"SRID=28992;LINESTRING(118774.149967551 488185.87885178,118780.434039495 488179.537795481,118785.287029784 488174.639720765)","[(52.38034167808805, 4.855161328277435), (52.38028510414648, 4.855254301193073), (52.38024140414645, 4.855326101193134)]"
571937,osm_platform,0,,True,False,False,False,False,False,,,,,24.06,0.0,387995,387669,2023-07-25,"SRID=28992;LINESTRING(118755.452740821 488204.745626123,118772.387306614 488187.657496636)","[(52.380510004146636, 4.854884701192714), (52.38035754687407, 4.855135249646278)]"
572059,osm_platform,0,,True,False,False,False,False,False,,,,,38.1,0.0,947544,947527,2023-07-25,"SRID=28992;LINESTRING(123643.831249169 485594.944142929,123640.838867584 485603.263698228,123630.378075124 485630.590671997)","[(52.3573558041328, 4.926920801263553), (52.357430404132785, 4.926876101263514), (52.35767540413297, 4.926720001263372)]"
572095,osm_platform,0,Brinkstraat,True,False,False,True,False,False,,,,,5.72,0.0,1058801,1058799,2023-07-25,"SRID=28992;LINESTRING(125031.236944662 484019.389611773,125027.389731019 484023.628618308)","[(52.34327311625749, 4.947426533189223), (52.343311004124345, 4.947369701283327)]"
572099,osm_platform,0,Brinkstraat,True,False,False,True,False,False,,,,,28.06,0.0,1058811,1058801,2023-07-25,"SRID=28992;LINESTRING(125050.492132827 483998.987530767,125037.09715057 484012.932613684,125031.236944662 484019.389611773)","[(52.34309080412423, 4.947710901283647), (52.34321540412431, 4.947513101283457), (52.34327311625749, 4.947426533189223)]"
572103,osm_platform,0,,True,False,False,False,False,False,,,,,2.25,0.0,361538,361540,2023-07-25,"SRID=28992;LINESTRING(117542.104239407 488046.525800919,117544.275631318 488045.938994167)","[(52.37900660414583, 4.837082801174853), (52.37900147852972, 4.837114755107538)]"
572104,osm_platform,0,Brinkstraat,True,False,False,True,False,False,,,,,29.53,0.0,1059084,1058811,2023-07-25,"SRID=28992;LINESTRING(125070.948736615 483977.690604439,125050.492132827 483998.987530767)","[(52.34290051438474, 4.948012976172902), (52.34309080412423, 4.947710901283647)]"
572108,osm_platform,0,Brinkstraat,True,False,False,True,False,False,,,,,2.86,0.0,1059094,1059084,2023-07-25,"SRID=28992;LINESTRING(125072.927879373 483975.630161859,125070.948736615 483977.690604439)","[(52.34288210412409, 4.948042201283978), (52.34290051438474, 4.948012976172902)]"
572112,osm_platform,0,,True,False,False,False,False,False,,,,,43.74,0.0,361540,361567,2023-07-25,"SRID=28992;LINESTRING(117544.275631318 488045.938994167,117550.788741096 488044.178861981,117586.525678444 488034.603224368)","[(52.37900147852972, 4.837114755107538), (52.378986104145795, 4.83721060117499), (52.378902482302124, 4.83773649093047)]"
572114,osm_platform,0,,True,False,False,False,False,False,,,,,36.35,0.0,950193,950204,2023-07-25,"SRID=28992;LINESTRING(123662.624385207 485567.675579337,123666.343697179 485556.881288223,123674.580761975 485533.35159675)","[(52.35711180413259, 4.92719920126381), (52.35701500413254, 4.927254801263863), (52.35680400413238, 4.9273779012639745)]"
572117,osm_platform,0,,True,False,False,False,False,False,,,,,47.71,0.0,361596,361874,2023-07-25,"SRID=28992;LINESTRING(117609.379774875 488028.479517033,117655.46750043 488016.157926843)","[(52.37884900414569, 4.838072801175846), (52.378741404145664, 4.838751001176513)]"
572118,osm_platform,0,,True,False,False,True,False,False,,,,,0.59,0.0,973812,973813,2023-07-25,"SRID=28992;LINESTRING(124587.088690038 484479.152981586,124587.497388544 484478.729551394)","[(52.34738079252987, 4.9408675102670045), (52.347377009616125, 4.940873546371663)]"
572119,osm_platform,0,,True,False,False,False,False,False,,,,,22.35,0.0,361568,361596,2023-07-25,"SRID=28992;LINESTRING(117587.788338355 488034.264897286,117609.379774875 488028.479517033)","[(52.37889952772662, 4.83775507166709), (52.37884900414569, 4.838072801175846)]"
572123,osm_platform,0,,True,False,False,False,False,False,,,,,1.31,0.0,361567,361568,2023-07-25,"SRID=28992;LINESTRING(117586.525678444 488034.603224368,117587.788338355 488034.264897286)","[(52.378902482302124, 4.83773649093047), (52.37889952772662, 4.83775507166709)]"
572125,osm_platform,0,,True,False,False,True,False,False,,,,,6.18,0.0,973813,973814,2023-07-25,"SRID=28992;LINESTRING(124587.497388544 484478.729551394,124591.787088944 484474.285227183)","[(52.347377009616125, 4.940873546371663), (52.34733730412677, 4.940936901277086)]"
572129,osm_platform,0,,True,False,False,True,False,False,,,,,32.17,0.0,973819,973881,2023-07-25,"SRID=28992;LINESTRING(124558.677726816 484508.614783794,124560.607246709 484506.588958169,124581.003606588 484485.457404081)","[(52.34764400412696, 4.940447901276612), (52.34762590412695, 4.940476401276638), (52.34743711603055, 4.940777639005481)]"
572135,osm_platform,0,Slotermeerlaan,True,False,False,False,False,False,,,,,14.54,0.0,262888,262916,2023-07-25,"SRID=28992;LINESTRING(116188.664403317 487722.487884556,116196.911497387 487720.809619822,116202.841688655 487719.275972009)","[(52.37600040414404, 4.817244001154897), (52.375985904144045, 4.81736530115502), (52.37597254001219, 4.817452561349758)]"
572136,osm_platform,0,Slotermeerlaan,True,False,False,False,False,False,,,,,58.29,0.0,262916,266929,2023-07-25,"SRID=28992;LINESTRING(116202.841688655 487719.275972009,116209.735528861 487717.493108274,116260.133438144 487708.629590278)","[(52.37597254001219, 4.817452561349758), (52.37595700414405, 4.817554001155208), (52.37588090414395, 4.818295101155938)]"
572137,osm_platform,0,,True,False,False,True,False,False,,,,,8.76,0.0,973881,973812,2023-07-25,"SRID=28992;LINESTRING(124581.003606588 484485.457404081,124587.088690038 484479.152981586)","[(52.34743711603055, 4.940777639005481), (52.34738079252987, 4.9408675102670045)]"
572142,osm_platform,0,,True,False,False,True,False,False,,,,,18.12,0.0,962562,935457,2023-07-25,"SRID=28992;LINESTRING(123912.236770635 485173.440683905,123899.645832343 485186.477152983)","[(52.35358285314174, 4.930899609869673), (52.35369930413063, 4.930713601267163)]"
572144,osm_platform,0,,True,False,False,True,False,False,,,,,8.13,0.0,962574,962565,2023-07-25,"SRID=28992;LINESTRING(123922.663596845 485162.644904092,123917.012486613 485168.495979054)","[(52.3534864173545, 4.9310536468461414), (52.35353868345313, 4.930970162279538)]"
572145,osm_platform,0,,True,False,False,False,False,False,,,,,47.57,0.0,361535,361562,2023-07-25,"SRID=28992;LINESTRING(117538.289417075 488038.242954568,117584.262002032 488026.009287414)","[(52.37893190414576, 4.837027701174795), (52.37882509247674, 4.837704204248396)]"
572146,osm_platform,0,,True,False,False,True,False,False,,,,,6.87,0.0,962565,962562,2023-07-25,"SRID=28992;LINESTRING(123917.012486613 485168.495979054,123912.236770635 485173.440683905)","[(52.35353868345313, 4.930970162279538), (52.35358285314174, 4.930899609869673)]"
572148,osm_platform,0,,True,False,False,True,False,False,,,,,26.77,0.0,962622,962574,2023-07-25,"SRID=28992;LINESTRING(123941.261949039 485143.388448565,123922.663596845 485162.644904092)","[(52.353314404130366, 4.931328401267761), (52.3534864173545, 4.9310536468461414)]"
572149,osm_platform,0,,True,False,False,True,False,False,,,,,19.86,0.0,965488,965503,2023-07-25,"SRID=28992;LINESTRING(124171.336865611 484893.520425543,124174.600302097 484890.206545664,124185.442253509 484879.546247366)","[(52.35108170412904, 4.934728201271056), (52.351052104129, 4.9347764012710975), (52.35095690412897, 4.934936501271256)]"
572151,osm_platform,0,Brinkstraat,True,False,False,True,False,False,,,,,37.09,0.0,1058753,1058808,2023-07-25,"SRID=28992;LINESTRING(125021.027894716 484017.402898129,125046.453434093 483990.399962792)","[(52.34325470412431, 4.947276901283227), (52.34301340412418, 4.947652401283594)]"
572153,osm_platform,0,,True,False,False,False,False,False,,,,,23.6,0.0,361562,361589,2023-07-25,"SRID=28992;LINESTRING(117584.262002032 488026.009287414,117607.067979181 488019.940437167)","[(52.37882509247674, 4.837704204248396), (52.37877210414567, 4.838039801175798)]"
572154,osm_platform,0,Brinkstraat,True,False,False,True,False,False,,,,,21.47,0.0,1058808,1059080,2023-07-25,"SRID=28992;LINESTRING(125046.453434093 483990.399962792,125060.158263869 483975.841060786,125061.187733349 483974.788912873)","[(52.34301340412418, 4.947652401283594), (52.342883304124115, 4.947854801283792), (52.34287390412411, 4.947870001283794)]"
572156,osm_platform,0,Brinkstraat,True,False,False,True,False,False,,,,,9.02,0.0,1059080,1059082,2023-07-25,"SRID=28992;LINESTRING(125061.187733349 483974.788912873,125067.520619656 483968.363817466)","[(52.34287390412411, 4.947870001283794), (52.34281650412407, 4.947963501283895)]"
572161,osm_platform,0,,True,False,False,True,False,False,,,,,60.14,0.0,935419,962573,2023-07-25,"SRID=28992;LINESTRING(123893.570110276 485180.239944426,123920.600162404 485152.464333487,123935.334992282 485136.972225771)","[(52.353642904130524, 4.930625001267073), (52.35339480413037, 4.931024301267465), (52.35325640413032, 4.9312420012676705)]"
572164,osm_platform,0,,True,False,False,False,False,False,,,,,0.09,0.0,361589,361590,2023-07-25,"SRID=28992;LINESTRING(117607.067979181 488019.940437167,117607.149863246 488019.917094512)","[(52.37877210414567, 4.838039801175798), (52.37877189993713, 4.838041006296211)]"
572267,osm_platform,0,Diemerparklaan,True,False,False,True,False,False,,,,,1.05,0.0,1195204,1195207,2023-07-25,"SRID=28992;LINESTRING(128275.103183364 485371.31504863,128276.147807759 485371.219882269)","[(52.35559075197276, 4.994920271864888), (52.3555899474802, 4.994935612700003)]"
572270,osm_platform,0,Diemerparklaan,True,False,False,True,False,False,,,,,1.23,0.0,1195207,1195209,2023-07-25,"SRID=28992;LINESTRING(128276.147807759 485371.219882269,128277.372732206 485371.108290388)","[(52.3555899474802, 4.994935612700003), (52.355589004131396, 4.994953601331441)]"
572271,osm_platform,0,Diemerparklaan,True,False,False,True,False,False,,,,,2.16,0.0,1202332,1202331,2023-07-25,"SRID=28992;LINESTRING(128261.8607011 485385.07832895,128261.807215361 485382.919745559)","[(52.35571380413148, 4.994724801331217), (52.35569440142876, 4.99472418780694)]"
572276,osm_platform,0,Diemerparklaan,True,False,False,True,False,False,,,,,18.18,0.0,1202331,1195204,2023-07-25,"SRID=28992;LINESTRING(128261.807215361 485382.919745559,128261.790958795 485382.263661291,128265.348889557 485378.795133115,128273.607113945 485371.451342098,128275.103183364 485371.31504863)","[(52.35569440142876, 4.99472418780694), (52.355688504131464, 4.994724001331206), (52.35565750413146, 4.994776501331268), (52.355591904131444, 4.994898301331376), (52.35559075197276, 4.994920271864888)]"
572277,osm_platform,0,Lumièrestraat,True,False,False,True,False,False,,,,,20.23,0.0,1197323,1197392,2023-07-25,"SRID=28992;LINESTRING(128561.656078134 485118.983623444,128562.627492724 485117.175905676,128567.345004956 485112.610980482,128575.179552353 485106.137850104,128576.581116984 485105.774298189)","[(52.35333680413003, 4.999146201335515), (52.35332060413003, 4.999160601335534), (52.353279804130025, 4.999230201335603), (52.353222004130004, 4.99934570133571), (52.35321880412997, 4.999366301335742)]"
572280,osm_platform,0,Vennepluimstraat,True,False,False,True,False,False,,,,,22.5,0.0,1192602,1192645,2023-07-25,"SRID=28992;LINESTRING(127963.429199642 485646.777966074,127963.274983669 485643.496442463,127967.882989247 485639.031672273,127974.371170902 485633.310428561,127978.514287157 485633.521414609)","[(52.35805120413289, 4.9903233013269235), (52.35802170413284, 4.990321301326917), (52.35798180413283, 4.990389301326985), (52.35793070413281, 4.990485001327075), (52.35793280413276, 4.990545801327135)]"
572285,osm_platform,0,Lumièrestraat,True,False,False,True,False,False,,,,,2.88,0.0,1197417,1197419,2023-07-25,"SRID=28992;LINESTRING(128616.225102238 485026.373984713,128619.107261806 485026.499058021)","[(52.35250710412959, 4.999954401336293), (52.352508366590754, 4.999996693718498)]"
